;news_id;news_title;news_link;news_subtit;news_rel
321;PA;TV LED PANASONIC TX – 49EX600E por 633€;https://seleccion.elpais.com/tv-led/13464-tv-led-panasonic-tx49dx600e-4k.html?utm_source=EP&utm_campaign=widget TV &utm_medium=widget1&id_externo_promo=epsel_EP_widget1_2017_10;Excelente televisión 4K para ver películas en magnífica calidad en tu casa.;
322;PA;Superoferta: Pack descanso a 199€;https://seleccion.elpais.com/descanso/14112-pack-colchon-firmeza-superior-y-adaptacion-base-tapizada-almohada-fibras-naturales.html#/231-tamano-190_x_90_cm?utm_source=EP&utm_campaign=widget pack descanso&utm_medium=widget2&id_externo_promo=epsel_EP_widget2_2017_10;Pack descanso en varios tamaños: Colchón + base + almohadas.;
323;PA;Keylor Navas vuelve a lesionarse;https://elpais.com//deportes/2017/10/20/actualidad/1508498641_370786.html;;
324;PA;Valverde: “Hasta ahora, al equipo le pongo un 10”;https://elpais.com//deportes/2017/10/20/actualidad/1508508959_206347.html;;
325;PA;Debut esperanzador de Carlos Sainz con Renault;https://elpais.com//deportes/2017/10/20/actualidad/1508511610_694776.html;;
326;PA;“Da rabia que los triunfos masculinos sean más mediáticos, pero estamos acostumbradas”;https://elpais.com//deportes/2017/09/29/actualidad/1506705046_798711.html;;
327;PA;El Madrid fichará: opción Tavares y ojo a Garuba, Sebas Sáiz...;https://as.com/baloncesto/2017/10/20/acb/1508507928_908041.html;;
328;PA;Las Oriónidas llegan a su máximo visible este sábado;https://elpais.com//elpais/2017/10/20/ciencia/1508485446_366635.html;;
329;PA;¿Duermo mal porque me duele la espalda o me duele la espalda porque duermo mal?;https://elpais.com//elpais/2017/10/19/ciencia/1508422567_265547.html;;
330;PA;Bixby 2.0, un sistema operativo para conectarlos a todos;https://elpais.com//tecnologia/2017/10/20/actualidad/1508478234_554373.html;;
331;PA;El Rubius y Movistar + preparan la primera serie de anime de España;https://elpais.com//cultura/2017/10/20/television/1508488813_235430.html;;
332;PA;‘Loch Ness’: el verdadero monstruo del lago Ness es un asesino en serie;https://elpais.com//cultura/2017/10/03/television/1507022483_896838.html;;
333;PA;Las caricaturas secretas de Franco;https://elpais.com//cultura/2017/10/19/actualidad/1508429873_835172.html;;
334;PA;Los Lumière, primeros artistas del cine;https://elpais.com//cultura/2017/10/17/actualidad/1508240806_820124.html;;
335;PA;Tarantino admite que supo hace décadas de los abusos sexuales de Weinstein;https://elpais.com//cultura/2017/10/20/actualidad/1508452419_914101.html;;
336;PA;Juanes, en concierto el 17 de diciembre en el WiZink Center de Madrid;https://elpais.com//cultura/2017/10/20/actualidad/1508493139_559724.html;;
337;PA;Al niño le han quedado cuatro;http://www.jotdown.es/2017/10/al-nino-le-han-quedado-cuatro/;;
338;PA;La pasarela de Letizia en los premios Princesa de Asturias;https://elpais.com//elpais/2017/10/20/album/1508495523_956996.html;;
339;PA;Emmanuel y Brigitte Macron, diez años de un matrimonio insólito;https://elpais.com//elpais/2017/10/20/gente/1508498647_071145.html;;
340;PA;Sean Penn teme estar en peligro por la emisión del documental ‘El Chapo’;https://elpais.com//elpais/2017/10/20/gente/1508509742_831081.html;;
341;PA;El desgarrador relato de Lupita Nyong’o sobre Weinstein;https://elpais.com//elpais/2017/10/20/gente/1508490407_245438.html;;
342;PA;Agatha Ruiz de la Prada, Premio Nacional de Diseño de Moda;https://elpais.com//elpais/2017/10/20/estilo/1508500028_695649.html;;
343;PA;13 frases de tertulianos televisivos que te dejan con los ojos como platos;https://elpais.com//elpais/2017/10/19/fotorrelato/1508407315_218082.html;;
344;PA;El motivo por el que Kentucky Fried Chicken solo sigue a 11 personas en Twitter;https://elpais.com//elpais/2017/10/20/icon/1508492706_424735.html;;
345;PA;Esta canción es más relajante que un ansiolítico;https://elpais.com//elpais/2017/10/20/buenavida/1508497018_643744.html;;
346;PA;Planes para Halloween;https://www.guiadelocio.com/a-fondo/planes-para-halloween/?utm_source=elpais.com&utm_medium=noticia&utm_campaign=home;;
347;PA;Muere ‘Jeremy’, el caracol zurdo que cautivó a los científicos;https://elpais.com//elpais/2017/10/20/mundo_animal/1508487284_865690.html;;
348;PA;La patrullas ‘antivampiros’ siembran el terror al sur de Malaui;https://elpais.com//internacional/2017/10/20/mundo_global/1508502931_857996.html;;
349;PA;Vuelve Petra Delicado, la gran heroína feminista de la novela negra española;https://elpais.com//cultura/2017/10/20/elemental/1508479420_004062.html;;
350;PA;La pisada de gigante del Seat Arona: un compacto con prestaciones de SUV grande;https://motor.elpais.com/pruebas/pisada-de-gigante-del-seat-arona/;;
351;PA;Una peculiar idea de la Guardia Civil contra los problemas de aparcamiento;https://motor.elpais.com/actualidad/propuesta-guardia-civil-problemas-aparcamiento/;;
352;PA;Alarma en Alicante por un WhatsApp sobre el secuestro inexistente de una niña;https://elpais.com//verne/2017/10/20/articulo/1508505685_206975.html;;
353;PA;De un líder tribal a los Princesa de Asturias: haka, el baile de los All Blacks;https://elpais.com//verne/2017/10/19/articulo/1508405168_363160.html;;
354;PA;Este truco matemático con euros y cervezas solo sirve para adivinar tu edad;https://elpais.com//verne/2017/10/20/articulo/1508494888_949225.html;;
355;PA;La Guardia Civil detiene en Mijas a un atracador disfrazado de soldado de ‘Star Wars’;https://elpais.com//elpais/2017/10/20/videos/1508497969_966946.html;;
356;PA;Esculturas por las playas de Sídney;https://elpais.com//elpais/2017/10/19/album/1508429726_923629.html;;
357;PA;Taller de ‘Digital Thinking’;https://escuela.elpais.com/talleres/herramientas-digitales/;;
358;PA;Disfruta en primicia de TOTEM, de Cirque du Soleil;https://elpais.com//cultura/2017/10/16/actualidad/1508150242_541293.html;;
359;PA;¿Quieres disfrutar de las mejores orquestas y solistas del mundo?;https://elpais.com//cultura/2017/09/28/actualidad/1506615820_273756.html;;
360;PA;Las mejores ofertas en electrodomésticos y otros productos de cocina;https://elpais.com//elpais/2017/10/18/escaparate/1508326953_709643.html;;
361;PA;Seis estilos de hombre para afrontar la llegada del frío;https://elpais.com//elpais/2017/10/17/escaparate/1508238853_683706.html;;
362;PA;Las brujas de Magu;https://elpais.com//elpais/2017/10/19/planeta_futuro/1508428553_320831.html;La creencia en la hechicería está detrás del asesinato y marginación de ancianas en Tanzania;
363;PA;El secreto de la imbatible selección de rugby de Nueva Zelanda;http://elpaissemanal.elpais.com/documentos/seleccion-rugby-nueva-zelanda/;Los All Blacks son el Premio Princesa de Asturias de los Deportes 2017. El secreto de su éxito reside en la afición que el país profesa.;
364;PA;Dulce vida en la Costa Azul;https://elpais.com//elviajero/2017/10/19/actualidad/1508403689_666446.html;Una ruta entre museos y villas frente al Mediterráneo que simbolizan la creatividad artística del siglo XX con nombres como Picasso o Le Corbusier;
365;PA;Caldos exprés en 10 minutos;https://elpais.com//elcomidista/2017/10/09/receta/1507538483_000567.html;El caldo de toda la vida necesita tiempo. Pero si no lo tienes, hay fórmulas a máxima velocidad;
366;PA;Ocho libros de esta semana;https://elpais.com//elpais/2017/10/19/fotorrelato/1508411946_728343.html;Juan Cárdenas, Ted Lewis y José María Merino, entre los autores reseñados;
367;PA;Un coche de 370 CV para Rafa Nadal;https://motor.elpais.com/actualidad/nadal-estrena-coche-kia-stinger-370-cv/;El tenista, embajador de Kia, disfrutará del Stinger, el modelo más deportivo de la marca;
368;PA;Por qué estas zapatillas feas están arrasando hasta agotarse;https://elpais.com//elpais/2017/10/17/icon/1508255388_721452.html;Las deportivas de Balenciaga, el último objeto de deseo de la generación Instagram;
369;PA;¿Heidi, quién? El jefe de los disfraces de Halloween es Harrison Ford;https://smoda.elpais.com/moda/5-pruebas-de-que-harrison-ford-es-el-jefe-de-los-disfraces-de-halloween/;Muchos quieren ir de Han Solo o Indiana Jones. Él prefiere echarle orginalidad.;
370;PA;Lo que le pasa a su corazón cuando hace demasiado ejercicio (sobre todo si es hombre);https://elpais.com//elpais/2017/10/19/buenavida/1508425064_942006.html;¿Cuántos minutos de deporte a la semana es pasarse? Estas son las conclusiones de un estudio que evaluó a los participantes durante 25 años;
371;PA;Hablamos con el nuevo MacGyver, el chico Disney que odiaba Miley Cyrus;https://elpais.com//elpais/2017/10/18/tentaciones/1508282016_555642.html;Lucas Till está harto de las pelis de superhéroes (fue un X-Men) y sueña con dirigir a Penélope Cruz;
372;PA;10 platos de la revolución culinaria en España;https://cincodias.elpais.com/cincodias/2017/10/19/fotorrelato/1508434121_907030.html;;
373;PA;El patinazo de la Casa Real en la emisión en directo de los Premios Princesa de Asturias;http://www.huffingtonpost.es/2017/10/20/el-patinazo-de-la-casa-real-en-la-retransmision-en-directo-de-los-premios-princesa-de-asturias_a_23250483/;;
374;PA;"El Real Madrid también sigue a Lincoln; el Barça tiene ventaja";https://as.com/futbol/2017/10/19/primera/1508434550_837509.html;;
375;PA;Suscripción premium por 1,06€/día;http://suscripciones.elpais.com/oferta/premium?id_externo_promo=pie-oferta1.06;Todos los días la edición impresa y digital con sus suplementos y revistas.;
376;PA;Descubre antes que nadie lo nuevo de Cirque du Soleil;https://elpais.com//tematicos/2017/10/17/elpaismas/1508230935_801142.html;Asiste al ensayo general de 'TOTEM', un viaje por la evolución humana.;
377;EM;"El Rey Felipe VI, ante el desafío independentista: ""Cataluña es y será una parte esencial de España""";http://www.elmundo.es/espana/2017/10/20/59ea2d0846163fa8518b45dd.html;;
378;EM;"En vivo | Tajani: ""El derecho es una obligación. Hay que recordarlo ante los egoísmos nacionalistas""";http://www.elmundo.es/cataluna/2017/10/20/59e9bf15ca474162088b463b.html;;
379;EM;"Rajoy: ""El 155 se aplicará mañana""";http://www.elmundo.es/espana/2017/10/20/59e9e59322601dbb1b8b45d5.html;;
380;EM;"
La salida de empresas de Cataluña se dispara y llega al récord de 268 en un día
";http://www.elmundo.es/economia/2017/10/20/59e9ccbbca4741af068b4611.html;;
381;EM;"
La histórica Cementos Molins abandona el 'feudo' de Junqueras y muda su sede social a Madrid
";http://www.elmundo.es/economia/2017/10/20/59ea1ab7e2704eeb2d8b462e.html;Fundada en 1928, traslada su sede a Madrid para garantizar su seguridad operativa;
382;EM;"
La juez ordena investigar el tráfico de llamadas de Trapero, Laplana y los líderes de ANC y Òmnium
";http://www.elmundo.es/espana/2017/10/20/59e9fee5468aeb6e5b8b45b6.html;;
383;EM;"Retirada en cajeros: ""Si ellos defienden su dinero, yo el mío""";http://www.elmundo.es/cataluna/2017/10/20/59e9bc10ca4741116a8b4609.html;;
384;EM;Enfado del PDeCAT con ERC por el cartel a favor de los Jordis;http://www.elmundo.es/cataluna/2017/10/20/59e9bcfd46163ff1068b46a1.html;;
385;EM;"""Sànchez y Cuixart defendían la libertad de expresión""";http://www.elmundo.es/deportes/futbol/2017/10/20/59ea0359ca47415b0d8b465d.html;;
386;EM;Rechazan declarar persona non grata a la Casa Real;http://www.elmundo.es/cataluna/2017/10/20/59e9e6b446163fd4198b4597.html;;
387;EM;Muere a los 81 años el actor argentino Federico Luppi;http://www.elmundo.es/cultura/2017/10/20/59e9edc7e2704eb7148b464a.html;;
388;EM;Luppi en siete películas míticas;http://www.elmundo.es/cultura/cine/2017/10/20/59ea21b2e2704e23078b462c.html;;
389;EM;Identificados 800 turistas británicos por falsas intoxicaciones en Baleares;http://www.elmundo.es/baleares/2017/10/20/59e9ebefe5fdea81528b4609.html;;
390;EM;La principal eléctrica de Portugal, acusada de los incendios de junio;http://www.elmundo.es/internacional/2017/10/20/59e9ddb422601dce148b45ba.html;;
391;EM;Letizia 'hollywoodiense';http://www.elmundo.es/yodona/lifestyle/reina-letizia/2017/10/20/59ea3d8246163ff22c8b45f4.html;;
392;EM;Los 'All Blacks' ofrecen un 'haka' al público;http://videos.elmundo.es/v/0_xve1i51f-los-all-blacks-ofrecen-un-haka-al-publico;;
393;EM;El 'look' de la Reina, al detalle;http://www.elmundo.es/album/yodona/moda/2017/10/20/59ea29fc46163fe6328b45e5.html;;
394;EM;Todas las fotos de los Premios;http://www.elmundo.es/album/loc/famosos/2017/10/20/59ea1fd5e5fdea43768b4632.html;;
395;EM;"Una edil de Cs, contra Rommy Arce: ""Vino de Perú a cargarse España""";http://www.elmundo.es/madrid/2017/10/20/59e9c65c22601de45c8b45b4.html;;
396;EM;50 muertos en dos ataques contra mezquitas en Afganistán;http://www.elmundo.es/internacional/2017/10/20/59ea239e468aeb1b448b4605.html;;
397;EM;Hallan muerto al mando que ordenó violar a trabajadoras de ONG;http://www.elmundo.es/internacional/2017/10/20/59ea14f022601d9c718b4613.html;;
398;EM;El funcionario que provocó que imputaran a cargos, expedientado;http://www.elmundo.es/andalucia/2017/10/20/59ea00b5e2704e621e8b460f.html;;
399;EM;Un 'papa' rastafari en el Vaticano de África;http://www.elmundo.es/cronica/2017/10/20/59e243d5468aebc7218b460d.html;;
400;EM;La nueva vida, como padre y repartidor de congelados, del campeón superligero;http://www.elmundo.es/cronica/2017/10/20/59e1037fca47411b348b4607.html;;
401;EM;Google pagará a quien consiga hackear las apps de Android;http://www.elmundo.es/tecnologia/2017/10/20/59e9cec1468aebb6328b458a.html;;
402;EM;Melanie Griffith revela que sufre epilepsia;http://www.elmundo.es/loc/celebrities/2017/10/20/59e9eed5e5fdeaba1a8b45f5.html;Diagnosticada en 2011;
403;EM;Playboy dedica por primera vez sus páginas centrales a una modelo transexual;http://www.elmundo.es/television/2017/10/20/59e9a8bf468aebe27e8b46b9.html;;
404;EM;El placer de correr con tus hijos;http://www.correresdevalientes.elmundo.es/vida-sana/el-placer-de-correr-con-tus-hijos;;
405;EM;Del contrachapado al mineral, del plumín al software aeronáutico;http://www.elmundo.es/cultura/2017/10/17/59e4a1c7ca47417e258b460d.html;;
406;EM;"Bunbury: ""No me interesa hablar con quien no escucha""";http://www.elmundo.es/cultura/musica/2017/10/19/59e917b946163f30658b4664.html;Entrevista;
407;EM;Sexo con 60 mujeres y droga gratis: la fiesta más salvaje de Colombia;http://www.elmundo.es/f5/comparte/2017/10/20/59e8c03022601d085f8b4634.html;;
408;EM;Gigantes de cine: 4 actores con gigantismo o acromelagia;http://cinemania.elmundo.es/noticias/gigantes-la-interpretacion-4-actores-acromegalia/;;
409;EM;Recetas para solteros con la ayuda del microondas;http://www.elmundo.es/vida-sana/estilo-y-gastro/2017/10/20/59e87633e5fdeaa4518b4670.html;;
410;EM;El director de seguridad de Renfe, investigado;http://www.elmundo.es/sociedad/2017/10/20/59ea1332e5fdea4e418b4609.html;Tribunales;
411;EM;Pfizer retirará en Francia un fármaco para inducir el parto;http://www.elmundo.es/ciencia-y-salud/salud/2017/10/20/59ea0db722601de34b8b4603.html;A partir del 1 de marzo de 2018;
412;EM;Detenida por pagar su boda con la tarjeta de su amiga;http://www.elmundo.es/comunidad-valenciana/castellon/2017/10/20/59e9f081e2704e58648b460f.html;Realizó 22 cargos por valor superior a 6.200 euros;
413;EM;Los plagios del ex rector de la Rey Juan Carlos, investigados;http://www.elmundo.es/madrid/2017/10/20/59e9be7222601d82018b4613.html;;
414;EM;LA ALIANZA NACIONAL-POPULISTA;http://www.elmundo.es/opinion/2017/10/20/59e8cbd9e5fdeab30f8b45ba.html;"""Lo que estamos viviendo en Cataluña es algo muy moderno: el asalto al Estado de derecho...""";
415;EM;"""Cumplimos años en un país mal abrochado. Mal rematado. Mal pensado""";http://www.elmundo.es/opinion/2017/10/20/59e8fd87e2704e79508b456e.html;;
416;EM;"""La Alemania nazi y la Rusia soviética se parecieron más de lo que esperaba Gide""";http://www.elmundo.es/opinion/2017/10/20/59e8dc63e2704e5c3e8b4692.html;;
417;EM;"""Mañana por la mañana, más bien temprano, con luz natural...""";http://www.elmundo.es/opinion/2017/10/20/59e8d0fb22601da5438b4671.html;;
418;EM;¿Por qué ha renovado Fernando Alonso con McLaren?;http://www.elmundo.es/deportes/formula-1/2017/10/20/59e9b1a746163f7e128b46bc.html;GP Estados Unidos;
419;EM;La falta de intensidad, el uso del móvil y la suplencia de Casillas;http://www.elmundo.es/deportes/futbol/2017/10/20/59ea2ed422601d3d0d8b4603.html;Oporto;
420;EM;La confesión de Neymar a Xavi en la boda de Messi;http://www.elmundo.es/deportes/futbol/2017/10/20/59e9c07a46163fe13b8b456e.html;;
421;EM;"""A ver si los próximos 100 días son más tranquilos""";http://www.elmundo.es/deportes/futbol/2017/10/20/59ea1c67ca474162268b464d.html;Barcelona vs Málaga (20:45 h.);
422;EM;El Barça no supera la prueba de Belgrado;http://www.elmundo.es/eventos/en-directo/2017/10/20/52401-estrella-roja-fc-barcelona-lassa/;;
423;EM;Drama en el Madrid: Kuzmic se rompe el ligamento cruzado;http://www.elmundo.es/deportes/baloncesto/2017/10/20/59e931ca46163f96658b4661.html;Lesiones;
424;EM;Leicester y Juventus ganaron más que el Madrid en la Champions;http://www.elmundo.es/deportes/futbol/2017/10/20/59ea0e28ca474162268b463b.html;;
425;EM;Crisis en la Selección: los motivos que llevaron al despido de Claramunt;http://www.elmundo.es/deportes/2017/10/20/59e8f12a46163f6a7b8b4697.html;Caso Federación;
426;EM;"""Los All Blacks están abiertos a cualquier identidad sexual""";http://www.elmundo.es/deportes/mas-deporte/2017/10/20/59e904be46163f805f8b4672.html;;
427;EM;Da el salto a las universidades internacionales;http://potenciatupyme.elmundo.es/video/una-guia-para-estudiantes-de-universidades-internacionales;;
428;EM;Un pub embrujado es captado por una cámara de seguridad;http://videos.elmundo.es/v/0_shmnyuuw-un-pub-embrujado-es-captado-por-una-camara-de-seguridad;;
429;EM;Whatsapp informará sobre tu localización en tiempo real;http://videos.elmundo.es/v/0_7ulc3gjz-whatsapp-informara-sobre-tu-localizacion-en-tiempo-real;;
430;EM;Un padre inventa un simulador de bicis para su hijo;http://videos.elmundo.es/v/0_14bchssk-un-padre-inventa-un-simulador-de-bicis-para-su-hijo;;
431;EM;Atraca un hotel con la máscara de un soldado imperial;http://videos.elmundo.es/v/0_17m4c30c-atraca-un-hotel-con-la-mascara-de-un-soldado-imperial;;
432;LR;Felipe VI: «España tiene que hacer frente a un inaceptable intento de secesión»;http://www.larazon.es//cultura/en-directo-oviedo-acoge-la-xxxvii-edicion-de-los-premios-princesa-de-asturias-FF16640656;"Felipe VI ha destacado durante su discurso en la entrega de los Premios Príncesa de Asturias que ""España tiene que hacer frente a un inaceptable intento de secesión en una parte de su territorio nacional, y lo resolverá por medio de sus legítimas instituciones democráticas, dentro del respeto a nuestra Constitución"".";
433;LR;Tusk: «La ley tiene que ser respetada por todos»;http://www.larazon.es//cultura/tusk-el-dialogo-es-siempre-mejor-que-el-conflicto-GF16641263;Ver vídeo;
434;LR;Tajani rechaza los egoísmos nacionalistas y pide no levantar fronteras entre europeos ;http://www.larazon.es//cultura/tajani-defender-nuestra-unidad-dentro-de-la-diversidad-nos-hace-mas-fuertes-JF16640449;;
435;LR;Juncker: «La fuerza de Europa es fundamentarse en la regla del Derecho»;http://www.larazon.es//cultura/juncker-la-fuerza-de-europa-es-fundamentarse-en-la-regla-del-derecho-CF16641553;;
436;LR;Así ha sido la «haka» de los All Blacks en los Premios Princesa de Asturias;http://www.larazon.es//cultura/asi-ha-sido-la-haka-de-los-all-blacks-en-los-premios-princesa-de-asturias-CF16641377;Ver vídeo;
437;LR;Adam Zagajewski: «La poesía no está de moda»;http://www.larazon.es//cultura/adam-zagajewski-la-poesia-no-esta-de-moda-LF16641129;;
438;LR;Mundstock, de Les Luthiers: «El humor es pura comunicación y mejora la vida»;http://www.larazon.es//cultura/mundstock-de-les-luthiers-el-humor-es-pura-comunicacion-y-mejora-la-vida-MF16640378;;
439;LR;Montebello reivindica la cultura como nexo de unión en un mundo fragmentado;http://www.larazon.es//cultura/montebello-reivindica-la-cultura-como-nexo-de-union-en-un-mundo-fragmentado-CF16641210;;
440;LR;Los Premios Princesa de Asturias, en imágenes;http://www.larazon.es//multimedia/galerias/premios-princesa-de-asturias-MF16640396;Galería;
441;LR;Rajoy: «En Cataluña hemos llegado a una situación límite que obliga al Ejecutivo a actuar»;http://www.larazon.es//espana/rajoy-hay-que-recuperar-la-legalidad-en-cataluna-KC16638750;"El presidente del Gobierno, Mariano Rajoy, ha asegurado hoy que en Cataluña ""hemos llegado a una situación límite"" que obliga al Ejecutivo a actuar y ha confesado tener la sensación de que ""es lo que se pretendía por parte de algunos"".";
442;LR; Tres consejeros amenazan a Puigdemont con dimitir si se aprueba la DUI por decreto;http://www.larazon.es//espana/tres-consejeros-de-la-cup-amenazan-con-dimitir-si-se-aprueba-la-dui-por-decreto-JC16632209;;
443;LR;Méndez de Vigo: «El 155 no es suspender la autonomía de Cataluña»;http://www.larazon.es//espana/mendez-de-vigo-ve-prematuro-hablar-de-la-fecha-de-las-elecciones-catalanas-LC16639332;Ver vídeo;
444;LR;PSOE, Cs y PP llegan a un acuerdo para celebrar elecciones en Cataluña en enero;http://www.larazon.es//espana/psoe-y-pp-pactan-celebrar-elecciones-en-cataluna-en-enero-GC16635120;Ver vídeo;
445;LR;La juez Lamela ordena investigar el tráfico de llamadas de Trapero, Laplana y los líderes de ANC y Òmnium;http://www.larazon.es//espana/la-juez-lamela-ordena-investigar-el-trafico-de-llamadas-de-trapero-laplana-y-los-lideres-de-anc-y-omnium-GF16640530;;
446;LR;La salida de empresas de Cataluña se dispara: 268 en un sólo día;http://www.larazon.es//economia/la-salida-de-empresas-de-cataluna-se-dispara-268-en-un-solo-dia-HF16640513;;
447;LR;La histórica Cementos Molins traslada su sede social a Madrid;http://www.larazon.es//economia/la-historica-cementos-molins-traslada-su-sede-social-a-madrid-IF16641018;;
448;LR;La Guardia Civil registra el centro de tecnologías de la Generalitat;http://www.larazon.es//espana/la-guardia-civil-entra-en-el-centro-de-tecnologias-de-la-generalitat-HC16634047;;
449;LR;Directo | El PSC se desmarca del PSOE y rechaza el 155 ;http://www.larazon.es//espana/directo-puigdemont-apura-el-plazo-para-responder-a-rajoy-GA16615892;;
450;LR;Fracasa el órdago de ANC y Òmnium de retirar el dinero de los principales bancos;http://www.larazon.es//espana/la-resistencia-de-anc-y-omnium-retirar-el-dinero-de-los-principales-bancos-LC16632119;;
451;LR;El Senado limitará las funciones del Parlament;http://www.larazon.es//espana/el-senado-limitara-las-funciones-del-parlament-EC16632251;;
452;LR;Exclusiva: Declaraciones de Laplana y Trapero;http://www.larazon.es//espana/exclusiva-declaraciones-de-laplana-y-trapero-PF16640935;Ver vídeo;
453;LR;En 2015 Forcadell ya prometía «papeles para todos» a los inmigrantes;http://www.larazon.es//espana/en-2015-forcadell-ya-prometia-papeles-para-todos-a-los-inmigrantes-FC16639518;Ver vídeo;
454;LR;El TC no suspenderá el 155 de forma automática si lo recurre la Generalitat;http://www.larazon.es//espana/el-tc-no-suspendera-el-155-de-forma-automatica-si-lo-recurre-la-generalitat-KC16632181;;
455;LR;¿Un 155 educativo?: Recuperar el castellano y revisar los libros de texto;http://www.larazon.es//sociedad/un-155-educativo--recuperar-el-castellano-y-revisar-los-libros-de-texto-BC16631819;Una hipotética aplicación del artículo implicaría cumplir las sentencias que obligan a que el 25% de las clases se imparta en la lengua vehicular para los alumnos que lo soliciten y eliminar de los manuales las falsedades históricas.;
456;LR;Los proetarras llenan Vitoria de carteles por el acercamiento de presos ;http://www.larazon.es//espana/los-proetarras-llenan-vitoria-de-carteles-por-el-acercamiento-de-presos-CF16641704;;
457;LR;Quentin Tarantino conocía los abusos de Weinstein;http://www.larazon.es//lifestyle/gente/quentin-tarantino-conocia-los-abusos-de-weinstein-FF16641675;;
458;LR;Detenida en Málaga con 51 bellotas de cocaína ocultas en su organismo;http://www.larazon.es//sociedad/detenida-en-malaga-con-51-bellotas-de-cocaina-ocultas-en-su-organismo-LC16636793;;
459;LR;Muere a los 81 años el actor Federico Luppi;http://www.larazon.es//cultura/muere-a-los-81-anos-el-actor-federico-luppi-DF16640113;El actor argentino Federico Luppi, de 81 años, ha fallecido en un centro médico de Buenos Aires debido a las complicaciones de un hematoma que sufrió en abril pasado, cuando tropezó y se dio un golpe en la cabeza.;
460;LR;Obama y Bush critican veladamente a Trump;http://www.larazon.es//internacional/obama-y-bush-critican-veladamente-a-trump-OF16640871;Ver vídeo;
461;LR;May vincula la factura de divorcio del «brexit» al acuerdo sobre las futuras relaciones;http://www.larazon.es//internacional/la-ue-acuerda-preparar-las-negociaciones-sobre-la-futura-relacion-con-reino-unido-OC16636866;;
462;LR;El Real Madrid busca pívot ;http://www.larazon.es//deportes/baloncesto/el-real-madrid-busca-pivot-NF16641158;;
463;LR;La equiparación salarial entre Policías del Estado llega el Congreso;http://www.larazon.es//espana/articulo-LC16636836;El Congreso admite a trámite la Iniciativa Legislativa Popular impulsada por Jusapol para equipar los sueldos de la Policía y la Guardia Civil con el resto de Policías del Estado. Ahora, el reto es conseguir 500.000 firmas.;
464;LR;Ágatha Ruiz de la Prada, Premio Nacional de Diseño de Moda ;http://www.larazon.es//lifestyle/moda/agatha-ruiz-de-la-prada-premio-nacional-de-diseno-de-moda-KC16639300;;
465;LR;Toulouse mira al cielo;http://www.larazon.es//viajes/toulouse-mira-al-cielo-IC16633128;;
466;LR;Atresmedia, la más valorada en innovación e información;http://www.larazon.es//tv-y-comunicacion/tv-news/atresmedia-la-mas-valorada-en-innovacion-e-informacion-JC16632469;;
467;LR;Las razas no existen tal y como las entendemos;http://www.larazon.es//sociedad/ciencia/las-razas-no-existen-tal-y-como-las-entendemos-EC16633034;;
468;LR;Keylor sufre una lesión muscular tras forzar su regreso;http://www.larazon.es//deportes/futbol/keylor-sufre-una-lesion-muscular-tras-forzar-su-regreso-CC16637252;;
469;LR;¿Qué pastilla se tomó Messi en pleno partido?;http://www.larazon.es//viralizate/que-pastilla-se-tomo-messi-en-pleno-partido-HD16624762;Ver vídeo;
470;LR;82-69 Real Madrid-CSKA Moscú: Campazzo enciende la mecha;http://www.larazon.es//deportes/baloncesto/campazzo-enciende-la-mecha-MC16631519;;
471;LR;Tricicle, un adiós sin palabras;http://www.larazon.es//cultura/teatro/tricicle-un-adios-sin-palabras-AC16632525;;
472;LR;Primavera Club, regreso y sorpresa ;http://www.larazon.es//cultura/musica/primavera-club-regreso-y-sorpresa-IC16632497;;
473;LR;«¡Lumière!», con ellos empezó todo;http://www.larazon.es//cultura/cine/lumiere-con-ellos-empezo-todo-IC16632659;El director del Festival de Cannes explica el origen de las técnicas y géneros del cine a través de un filme compuesto por 108 cortometrajes de menos de un minuto de los hermanos inventores.;
474;LR;Gerard Butler:«Si no remamos en la misma dirección, adiós al planeta»;http://www.larazon.es//cultura/cine/gerard-butler-si-no-remamos-en-la-misma-direccion-adios-al-planeta-GC16632631;;
475;LR;«Billy Elliot»: Que no pare de bailar;http://www.larazon.es//cultura/teatro/billy-elliot--que-no-pare-de-bailar-BC16632553;;
476;LR;«En el silencio»;http://www.larazon.es//cultura/libros/de-la-gran-guerra-al-everest-NA16527831;Autor: Wade Davis Editorial: Pre-textos 1.143 Páginas Precio: 45 euros;
477;LR;«Laëtitia o el fin de los hombres»;http://www.larazon.es//cultura/libros/el-asesinato-que-fue-asunto-de-estado-JA16527806;Autor: Ivan Jablonka Editorial: Anagrama 424 Páginas Precio: 20,90 eur.;
478;LR;«Ángeles en llamas»;http://www.larazon.es//cultura/libros/la-fascinacion-del-lado-oscuro-JA16527781;Autor: Tawni O´Dell Editorial: Planeta 272 Páginas Precio: 21,95 euros;
479;LR;«Entusiasmo»;http://www.larazon.es//cultura/libros/pablo-d-ors-en-estado-de-gracia-DA16527756;Autor: Pablo d’Ors Editorial: Galaxia Gutenberg 435 Páginas Precio: 21 euros;
480;LR;«Los días felices»;http://www.larazon.es//cultura/libros/un-dia-cada-cinco-anos-CA16527731;Autor: Mara Torres Editorial: Planeta 256 Páginas Precio: 19,50 euros;
