news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
ARA;"Clara Ponsatí: ""No estàvem prou preparats per donar continuïtat política a l'1-O""";https://www.ara.cat//politica/Clara-Ponsati-No-preparats-continuitat_0_1904809667.html;;"Clara Ponsati: ""We were not prepared enough to give political continuity to 1-O""";0,0;0,3;[1, 61];[1, 92];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El 86% dels socis de l’ANC aposten per una llista única amb els líders polítics i de la societat civil empresonats;https://www.ara.cat//politica/aposten-llista-politics-societat-empresonats_0_1904209816.html;;86% of the members of the ANC opt for a single list of political leaders and civil society jailed;-0,0357;0,1571;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;"Xavier Domènech: ""Estendrem la mà a qui defensi el dret a decidir i posi l'eix social al centre""";https://www.ara.cat//politica/Xavier-Domenech-Estendrem-defensi-decidir_0_1904809599.html;;"Xavier Domènech: ""We will extend our hand to those who defend the right to decide and put the social center in the center""";0,0298;0,2006;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;"""Junts pel Seny"": el treballat pla d'Iceta per créixer el 21-D";https://www.ara.cat//politica/Junts-Seny-treballat-dIceta-creixer_0_1904809592.html;;"""Together for the Lord"": the worked Iceta plan to grow on 21-D";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Sánchez es guanya la pau orgànica al PSOE gràcies al seu suport al PP;https://www.ara.cat//politica/Sanchez-organica-al-PSOE-PP_0_1904809606.html;;Sánchez wins organic peace in the PSOE thanks to his support for the PP;0,25;0,2;[1, 63];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;"Carmen de Soria Morell: ""Com que sempre han tingut aquest afany de domini, sempre hem tingut aquest afany de rebel·lió""";https://www.ara.cat//societat/CARMENDE-SORIA-MORELL-sempre-tingut_0_1904809528.html;;"Carmen de Soria Morell: ""Since they have always had this eagerness of domination, we have always had this desire for rebellion""";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Un altre 11 històric per reivindicar la llibertat dels presos polítics;https://www.ara.cat//politica/gran-mobilitzacio-contra-presos-politics-favor-llibertat_0_1904209802.html;;Another historic 11 to vindicate the freedom of political prisoners;0,0;0,05;[0, 0];[0, 0];[0, 0];[4, 62];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Els límits del carrer;https://www.ara.cat//politica/limits-del-carrer_0_1904809641.html;;The limits of the street;0,0;0,0;[0, 0];[1, 65];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[1, 67];[0, 0]
ARA;"Javier Cercas: ""Vull la dissolució dels actuals estats europeus per formar un únic estat federal""";https://llegim.ara.cat/actualitat/Javier-Cercas_0_1904809681.html;;"Javier Cercas: ""I want the dissolution of the current European states to form a single federal state""";-0,0238;0,2048;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;De ruta a Brussel·les: informació pràctica;https://motor.ara.cat/rutes/Catalunya-Brusselles-informacio-practica_0_1900610125.html;;Road to Brussels: practical information;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 73];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Retiren una maqueta de clics que recrea una manifestació pels presos polítics per massa polèmica;https://www.ara.cat//politica/Retiren-maqueta-manifestacio-politics-polemica_0_1904809669.html;;They retire a click model that recreates a rally for political prisoners by too much controversy;0,1;0,15;[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;"Santi Vila diu que si el PDECat segueix apostant per la independència unilateral farà ""un pas al costat""";https://www.ara.cat//politica/Santi-Vila-PDECat-independencia-unilateral_0_1904809657.html;;"Santi Vila says that if the PDECat is still betting on unilateral independence, it will ""step by step""";-0,5;0,7;[1, 63];[2, 63];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 80]
ARA;"Josep Lluís Bonet: ""El 155 podria haver sigut més dur""";https://www.ara.cat//economia/Josep-Lluis-Bonet-podria-sigut_0_1904809538.html;;"Josep Lluís Bonet: ""155 could have been tougher""";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;"""El separatisme, escapçat"", portada de l''Abc'";https://www.ara.cat//especials/portadaaportada/separatisme-escapcat-portada-lABC_0_1904809650.html;;"""Separatism, escaped"", cover of 'Abc'";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;No són milers, són centenars de milers de manifestants;https://www.ara.cat//media/No-son-milers-centenars-manifestants_0_1904209813.html;;There are thousands, there are hundreds of thousands of protesters;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Trump es contradiu i ara afirma que es creu la versió de les agències d'intel·ligència dels EUA sobre Rússia;https://www.ara.cat//internacional/Trump-contradiu-agencies-dintelligencia-EUA_0_1904809663.html;;Trump is in contradiction and now claims to believe the version of the US intelligence agencies on Russia;0,0;0,0;[0, 0];[0, 0];[1, 64];[1, 69];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El Port Olímpic serà un espai familiar amb accés des de la platja;https://www.ara.cat//societat/Port-Olimpic-espai-familiar-platja_0_1904809540.html;;The Olympic Port will be a family space with access from the beach;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La Marie Kondo catalana té un pla per a la teva oficina;https://emprenem.ara.cat/petites-mitjanes/Marie-Kondo-catalana-teva-oficina_0_1904809522.html;;Catalan Marie Kondo has a plan for your office;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La roba es desfà  (a poc a poc) de les etiquetes de gènere;https://www.ara.cat//estils_i_gent/roba-desfa-poc-etiquetes-genere_0_1904809545.html;;The clothes are undone (little by little) of the gender labels;-0,1875;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Marc Márquez entra al club dels més selectes;https://www.ara.cat//esports/Marc-Marquez-entra-club-selectes-MotGP_0_1904809674.html;;Marc Márquez enters the club of the most select;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 65]
ARA;El Tro de Cervera guanya el seu quart títol de MotoGP;https://www.ara.cat//esports/Marc-Marquez-falla-guanya-MotoGP_0_1904809668.html;;Tro de Cervera wins his fourth MotoGP title;0,15;0,1;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Joan Mir no pot igualar el rècord de Rossi en Moto3;https://www.ara.cat//esports/Joan-Mir-igualar-Rossi-Moto3_0_1904809666.html;;Joan Mir can not match Rossi's Moto3 record;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Chiquito de la Calzada, amo d'un humor únic;https://www.ara.cat//media/Mor-lhumorista-Chiquito-Calzada_0_1904209772.html;;Chiquito de la Calzada, owner of a unique mood;0,375;1,0;[1, 71];[1, 80];[2, 71];[0, 0];[0, 0];[0, 0];[0, 0];[1, 80];[0, 0]
ARA;Societat;https://www.ara.cat//societat/;;Society;0,0;0,0;[0, 0];[1, 100];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0]
ARA;Set anys i mig de presó per espiar  els correus dels companys de feina;https://www.ara.cat//societat/Set-preso-espiar-correus-companys_0_1904809587.html;;Seven and a half years in jail to spy on colleagues' emails;-0,1333;0,0833;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Un camioner drogat atropella mortalment un menor;https://www.ara.cat//societat/camioner-drogat-atropella-mortalment-menor_0_1904809627.html;;A drug dealer mortally runs down a minor;-0,1028;0,2444;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;A les portes de la ventada;https://www.ara.cat//societat/meteo/portes-ventada_0_1904809652.html;;At the gates of the wind;0,0;0,0;[0, 0];[0, 0];[2, 62];[0, 0];[0, 0];[1, 62];[1, 62];[0, 0];[2, 127]
ARA;Un home mata la seva filla de dos anys a Alzira, al País Valencià;https://www.ara.cat//societat/home-filla-Alzira-Pais-Valencia_0_1904809684.html;;A man kills his two-year-old daughter in Alzira, in the Valencian Country;0,0;0,0;[0, 0];[1, 88];[1, 88];[0, 0];[0, 0];[1, 77];[1, 69];[2, 176];[1, 75]
ARA;internacional;https://www.ara.cat//internacional/;;international;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Crònica d’un retorn: Síria després de l’Estat Islàmic;https://www.ara.cat//internacional/Cronica-retorn-Siria-despres-Islamic_0_1904809536.html;;Chronicle of a return: Syria after the Islamic State;0,0;0,0;[0, 0];[1, 70];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Les mules que porten televisors, roba i tota mena d’articles a Cuba;https://www.ara.cat//internacional/mules-porten-televisors-darticles-Cuba_0_1904809613.html;;Mules that carry TVs, clothes and all kinds of articles in Cuba;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El Dia del Solter, la gran festa xinesa de la venda per internet;https://www.ara.cat//internacional/Dia-Solter-festa-xinesa-internet_0_1904809591.html;;The Day of the Singles, the great Chinese party of the sale by Internet;0,4;0,375;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0]
ARA;Economia;https://www.ara.cat//economia/;;Economy;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 100];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Els botiguers catalans,  cinc anys pendents del TC;https://www.ara.cat//economia/botiguers-catalans-cinc-pendents-TC_0_1904809541.html;;The Catalan shopkeepers, five years outstanding of the TC;0,5;0,875;[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Els informàtics 'càrnics' es rebel·len;https://www.ara.cat//economia/informatics-carnis-rebellen_0_1904809542.html;;The 'meat products' computing are rebelled;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Emprenem;https://www.ara.cat//premium/suplements/emprenem;;Let's start;0,0;0,0;[1, 62];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62]
ARA;Zodiac: de les barques a socis americans de Fluidra;https://emprenem.ara.cat/creixer/Zodiac-barques-socis-americans-Fluidra_0_1904809533.html;;Zodiac: from the boats to American members of Fluidra;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El banc que volia ser intel·ligent s’evapora del carrer;https://emprenem.ara.cat/creixer/banc-volia-intelligent-sevapora-carrer_0_1904809523.html;;The bank that wanted to be smart evaporated from the street;0,2143;0,6429;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 65];[0, 0]
ARA;Ikea trasllada  la “república independent de casa teva” al mòbil;https://emprenem.ara.cat/innovacio/Ikea-trasllada-republica-independent-mobil_0_1904809525.html;;"Ikea moved the ""independent republic of your house"" to the mobile";0,0;0,125;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Diumenge;https://www.ara.cat//suplements/diumenge/;;Sunday;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;De Banjul a Biella;https://www.ara.cat//suplements/diumenge/Banjul-Biella_0_1904809502.html;;From Banjul to Biella;0,0;0,0;[1, 71];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0]
ARA;L’agulla de barret;https://www.ara.cat//suplements/diumenge/Lagulla-barret_0_1904809509.html;;Hat needle;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;L’enciclopèdia Fàbrica Estruch;https://www.ara.cat//suplements/diumenge/LENCICLOPEDICA-FABRICA-ESTRUCH_0_1904809510.html;;The Encyclopaedia Estruch Factory;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Cultura;https://www.ara.cat//cultura/;;Culture;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La gran dama del crim omple de nou l'imaginari cultural anglès;https://www.ara.cat//cultura/gran-omple-limaginari-cultural-angles_0_1904809588.html;;The great lady of crime again fills the English cultural imaginary;0,3;0,2833;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0]
ARA;Quan els que van guanyar la guerra  van sabotejar Franco;https://www.ara.cat//cultura/que-guanyar-guerra-sabotejar-Franco_0_1904809569.html;;When those who won the war sabotaged Franco;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Un viatge per totes les edats de l’amor;https://www.ara.cat//cultura/viatge-totes-edats-lamor_0_1904809562.html;;A trip for all ages of love;0,5;0,6;[0, 0];[0, 0];[1, 62];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El Festival de Cinema i Drets Humans de Barcelona retira del programa un documental sobre homes maltractats;https://www.ara.cat//cultura/Festival-Cinema-Drets-Humans-Barcelona_0_1903609743.html;;The Barcelona Film and Human Rights Festival removes from the program a documentary about ill-treated men;0,0;0,05;[2, 68];[0, 0];[1, 62];[0, 0];[0, 0];[1, 64];[0, 0];[0, 0];[0, 0]
ARA;Dones i ciència: menys Einsteins i més Curies;https://www.ara.cat//suplements/ciencia/Dones-ciencia-menys-Einsteins-Curies_0_1904209590.html;;Women and science: less Einsteins and more Curies;0,1667;0,2833;[0, 0];[0, 0];[0, 0];[1, 71];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El buit misteriós de la piràmide de Kheops;https://www.ara.cat//suplements/ciencia/buit-misterios-piramide-Kheops_0_1904209579.html;;The mysterious emptiness of the pyramid of Kheops;0,0;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La teràpia gènica torna amb un nou fàrmac 18 anys després;https://www.ara.cat//suplements/ciencia/terapia-genica-torna-farmac-despres_0_1904209595.html;;Gene therapy returns with a new drug 18 years later;0,0682;0,2273;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Esports;https://www.ara.cat//esports/;;sports;0,0;0,0;[0, 0];[1, 100];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Lopetegui també té un pla per a Alba i Iniesta;https://www.ara.cat//esports/futbol/Lopetegui-pla-Alba-Iniesta_0_1904809644.html;;Lopetegui also has a plan for Alba and Iniesta;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Tenir èxit en l’esport sense experiència prèvia;https://www.ara.cat//esports/exit-esport-experiencia-previa-joel-embiid-philadelphia-76_0_1904809560.html;;To be successful in the sport without previous experience;0,2917;0,5583;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Accent interior per competir al clàssic;https://www.ara.cat//esports/basquet/Accent-interior-competir-classic_0_1904809571.html;;Interior accent to compete in the classic;0,1667;0,1667;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Mèdia;https://www.ara.cat//media/;;Media;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;'Informe semanal' acompanya unes paraules de Puigdemont amb la música de 'L'exorcista';https://www.ara.cat//media/Informe-Semanal-declaracions-Puigdemont-LExorcista_0_1904809675.html;;'Weekly report' accompanies words by Puigdemont with the music of 'L'exorcista';0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 64];[0, 0]
ARA;10 'teasers' del futur des del Web Summit de Lisboa;https://www.ara.cat//media/teasers-del-Web-Summit-Lisboa_0_1904809531.html;;10 'teasers' of the future from the Web Summit of Lisbon;0,0;0,125;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Com escoltar bé la música amb el mòbil;https://www.ara.cat//media/escoltar-be-musica-mobil_0_1905409445.html;;How to listen to music with music;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Estils i gent;https://www.ara.cat//estils_i_gent/;;Styles and people;0,0;0,0;[0, 0];[1, 74];[0, 0];[1, 65];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Aprendre els valors espirituals de la natura;https://www.ara.cat//estils_i_gent/Aprendre-valors-espirituals-natura_0_1905409444.html;;Learn the spiritual values ??of nature;0,0;0,1333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El pastisser Oriol Balaguer guanya el concurs al millor panettone de l'Estat;https://www.ara.cat//estils_i_gent/pastisser-Oriol-Balaguer-concurs-Panettone_0_1903609781.html;;The baker Oriol Balaguer wins the contest for the best Panettone of the State;0,65;0,25;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Simpaties inesperades;https://www.ara.cat//estils_i_gent/Simpaties-inesperades_0_1904809551.html;;Unexpected sympathies;0,1;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Us proposem 10 plans per al cap de setmana;https://www.ara.cat//estils_i_gent/Us-proposem-plans-cap-setmana_0_1903609737.html;;We offer you 10 plans for the weekend;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;criatures;https://www.ara.cat//suplements/criatures/;;creatures;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Mare, juguem a fer que neixo?;https://criatures.ara.cat/familia/Mare-juguem-a-neixer-infants-adoptats_0_1904209574.html;;Mother, do we play to make it happen?;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;El joc, una bona eina per aprendre;https://criatures.ara.cat/infancia/JOC-Eina-aprenentatge_0_1904209571.html;;The game, a good tool to learn;0,15;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;A taula, sense la tauleta;https://criatures.ara.cat/familia/nens-no-han-de-dinar-amb-la-tauleta_0_1904209563.html;;On the table, without the tablet;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[0, 0];[0, 0]
ARA;Què llegim aquesta nit?;https://criatures.ara.cat/lectura/novetats-llibres-infantils-juvenils_0_1904209568.html;;What do we read tonight?;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Retornant l’orgull a Rússia;https://www.ara.cat//suplements/diumenge/Retornant-lorgull-Russia_0_1900609926.html;;Returning pride to Russia;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;#MeToo: no és només cosa de dones;https://www.ara.cat//societat/MeToo-no-nomes-cosa-dones_0_1900609976.html;;#MeToo: It's not just a thing of women;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 71];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Elogi  de les famílies imperfectes;https://criatures.ara.cat/familia/Elogi-families-imperfectes_0_1895810404.html;;Praise of the imperfect families;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Deu prediccions sobre el nostre futur amb els robots;https://emprenem.ara.cat/innovacio/Deu-prediccions-sobre-nostre-robots_0_1896410360.html;;Ten predictions about our future with robots;0,0;0,0625;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;ARA Motor;https://motor.ara.cat/;;NOW Motor;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Volkswagen i Google desenvolupen un sistema d’intel·ligència artificial per als cotxes autònoms;https://motor.ara.cat/novetats/Volkswagen-Google-calcul-computacio-quantica_0_1903009857.html;;Volkswagen and Google develop an artificial intelligence system for autonomous cars;-0,1;0,85;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Expoelectric, l’esdeveniment de cotxes elèctrics més important del sud d’Europa;https://motor.ara.cat/novetats/Expoelectric-2017-electrics-Arc-Triomf_0_1903609788.html;;Expoelectric, the most important electric car event in southern Europe;0,3;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;ARA DATA;https://www.ara.cat//data/;;NOW DATE;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0]
ARA;La transparència guanya terreny;https://www.ara.cat//data/transparencia-guanya-terreny_0_1846015492.html;;Transparency gains ground;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Comprar ‘online’ també és més car a Catalunya;https://www.ara.cat//data/Comprar-online-tambe-mes-Catalunya_0_1838216189.html;;Buying 'online' is also more expensive in Catalonia;0,0;0,6;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Anthony Garner;https://www.ara.cat//firmes/anthony_gardner/Anthony-garner_5_1590490937.html;;Anthony Garner;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;De fit a fit;https://www.ara.cat//firmes/jordi_duro/Jordi-Duro_5_992950696.html;;From fit to fit;0,4;0,4;[3, 78];[1, 78];[1, 78];[5, 77];[0, 0];[1, 78];[0, 0];[3, 234];[2, 156]
ARA;Centenars de milers de persones pacífiques en defensa de la llibertat;https://www.ara.cat//opinio/Milers-persones-pacifiques-defensa-llibertat_0_1904809616.html;;Hundreds of thousands of peaceful people in defense of freedom;0,25;0,5;[0, 0];[0, 0];[0, 0];[3, 61];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Cal distensió;https://www.ara.cat//opinio/Cal-distensio_0_1904809535.html;;I need to be distended;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Espanya, presonera del seu anticatalanisme;https://www.ara.cat//opinio/Espanya-presonera-del-anticatalanisme_0_1904809543.html;;Spain, prisoner of his anticatalanism;0,0;0,0;[0, 0];[0, 0];[1, 64];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;‘Gran Hermano’ i l’abús sexual com a negoci;https://www.ara.cat//opinio/Gran-Hermano-labus-sexual-negoci_0_1904809603.html;;'Big Brother' and sexual abuse as a business;0,25;0,4667;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;12 de novembre: Autocrítica;https://www.ara.cat//opinio/novembre-Autocritica_0_1904809532.html;;November 12: Self-criticism;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 64];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Un pas enrere per agafar embranzida;https://www.ara.cat//opinio/pas-enrere-agafar-embranzida_0_1904809553.html;;A step back to take a push;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 80];[0, 0];[0, 0]
ARA;Tenint caragirats, per què volem 'chaqueteros'?;https://www.ara.cat//opinio/Tenint-caragirats-que-volem-chaqueteros_0_1904809552.html;;Having cravings, why do we want 'jackets'?;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La Bundesliga s’enreda  amb el VAR;https://www.ara.cat//opinio/Bundesliga-VAR-enreda_0_1904809559.html;;The Bundesliga is in favor of the VAR;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La tramuntana a l'Empordà, i el mestral a l'Ebre;https://www.ara.cat//societat/meteo/tramuntana-lEmporda-mestral-lEbre_0_1904809672.html;;The Tramuntana in the Empordà, and the Mestre in the Ebro;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;La neu del Pirineu a vista de satèl·lit;https://www.ara.cat//societat/meteo/neu-del-Pirineu-vista-satellit_0_1904209796.html;;The snow of the Pyrenees with a view of the satellite;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;L’ ARA, guardonat amb quatre premis pel seu disseny;https://www.ara.cat//media/ARA-guardonat-quatre-premis-disseny_0_1903609804.html;;The NOW, awarded four prizes for its design;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;L’ARA s’endinsa en la fantasia èpica de ‘Joc de trons’;https://www.ara.cat//media/LARA-sendinsa-fantasia-epica-Joc_0_1904209610.html;;The ARA goes deep into the epic fantasy of 'Thrones game';-0,1;0,4;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Las leyes;https://www.ara.cat//opinio/Las-leyes_0_1904809544.html;;The laws;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
ARA;Vegans i vegetarians: un boom en alça;https://mengem.ara.cat/salut_i_nutricio/Vegans-vegetarians-boom-lalca_0_1903609822.html;;Vegans and vegetarians: a rising boom;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
